CityName,Potential,Domain,Group,Options,領域,選択肢群,選択肢,English,Japanese,Type,選択肢OLD
Morioka,-125.82,Other,Decarbonized Leisure and Service,Healthy Lifestyles,その他,脱炭素レジャー・サービス,アルコールとたばこを控える,Morioka,盛岡市,City,健康的な生活
Morioka,-70.98,Other,Decarbonized Leisure and Service,Eco Tourism,その他,脱炭素レジャー・サービス,旅行サービスをエコに,Morioka,盛岡市,City,エコツーリズム
Morioka,-177.76,Other,Decarbonized Leisure and Service,Community Recreation,その他,脱炭素レジャー・サービス,レジャーをアウトドアや地域で,Morioka,盛岡市,City,コミュニティーでの休暇
Morioka,-9.51,Food,Seasonal and Local Food,Local Food,食,季節・地元の食材,地元で採れた野菜や果物を食べる,Morioka,盛岡市,City,地産地消
Morioka,-44.11,Food,Seasonal and Local Food,Seasonal Food,食,季節・地元の食材,旬の野菜や果物を食べる,Morioka,盛岡市,City,旬産旬消
Morioka,-52.39,Food,Food Loss,Food Loss Reduction,食,フードロス,食品ロスをゼロに,Morioka,盛岡市,City,フードロス削減
Morioka,-45.53,Food,Protein Shift,Pollotarian Diet,食,たんぱく源の転換,食事の肉類を鶏肉のみに,Morioka,盛岡市,City,白身肉への転換
Morioka,-50.9,Food,Protein Shift,Pescatarian Diet,食,たんぱく源の転換,食事の肉類を魚に,Morioka,盛岡市,City,ペスカタリアン食
Morioka,-136.87,Food,Protein Shift,Alternative Meat,食,たんぱく源の転換,食事の肉類を代替肉に,Morioka,盛岡市,City,代替肉製品への転換
Morioka,-138.78,Food,Dietary Shift,Food Guide Snacks/Drinks,食,食生活の転換,菓子・アルコール・ジュースを減らす,Morioka,盛岡市,City,健康的な食生活（菓子・飲料）
Morioka,-60.51,Food,Dietary Shift,Food Guide Meal,食,食生活の転換,バランスの取れた食事に,Morioka,盛岡市,City,健康的な食生活（食事）
Morioka,-164.77,Food,Dietary Shift,Vegetarian Diet,食,食生活の転換,食事を菜食（ベジタリアン）に,Morioka,盛岡市,City,菜食（ベジタリアン）
Morioka,-287.87,Food,Dietary Shift,Vegan Diet,食,食生活の転換,食事を完全菜食（ヴィーガン）に,Morioka,盛岡市,City,完全菜食（ヴィーガン）
Morioka,-75.39,Housing,Energy Behavior,Energy Saving by Nudging,住居,エネルギー節約行動,ナッジによる省エネ,Morioka,盛岡市,City,ナッジングによるエネルギー節約
Morioka,-208.15,Housing,Energy Behavior,Warm/Cool Clothes,住居,エネルギー節約行動,自宅でウォーム・クールビズ,Morioka,盛岡市,City,自宅でウォーム・クールビズ
Morioka,-109.41,Housing,Appliances,LED Lighting,住居,効率的な住宅設備,自宅の電球をLEDに,Morioka,盛岡市,City,LED照明
Morioka,-265.71,Housing,Appliances,Air Conditioner,住居,効率的な住宅設備,自宅の暖房をエアコンだけに,Morioka,盛岡市,City,エアコン
Morioka,-114.52,Housing,Appliances,Water Heat Pump,住居,効率的な住宅設備,ヒートポンプによる温水供給,Morioka,盛岡市,City,ヒートポンプによる温水供給
Morioka,-360.42,Housing,Housing Sufficiency,Compact House,住居,住居の充足性,自宅をコンパクトに,Morioka,盛岡市,City,コンパクトな住居
Morioka,-196.32,Housing,Renewable Energy,Solar Water Heater,住居,再生可能エネルギー,自宅に太陽熱温水器を導入,Morioka,盛岡市,City,太陽光温水供給
Morioka,-1471.98,Housing,Renewable Energy,Renewable Grid Electricity,住居,再生可能エネルギー,自宅の電力を再エネに,Morioka,盛岡市,City,再生可能エネルギー系統電力
Morioka,-1523.8,Housing,Renewable Energy,Rooftop Solar PV,住居,再生可能エネルギー,自宅に太陽光パネル設置,Morioka,盛岡市,City,屋上太陽光パネル
Morioka,-1577.61,Housing,Renewable Energy,Rooftop Solar PV (IH),住居,再生可能エネルギー,自宅に太陽光パネル設置・調理器をIHに,Morioka,盛岡市,City,屋上太陽光パネル（IH調理器併用）
Morioka,-86.01,Housing,Eco House,Window Insulation,住居,エコハウス,自宅の窓を二重窓に,Morioka,盛岡市,City,窓の断熱
Morioka,-262.19,Housing,Eco House,Insulation Renovation,住居,エコハウス,自宅を断熱リフォーム,Morioka,盛岡市,City,断熱リノベーション
Morioka,-1848.72,Housing,Eco House,Nearly Zero Energy House,住居,エコハウス,自宅を準ゼロエネルギー住宅に,Morioka,盛岡市,City,準ゼロエネルギー住宅
Morioka,-2299.4,Housing,Eco House,Zero Energy House,住居,エコハウス,自宅をゼロエネルギー住宅に,Morioka,盛岡市,City,ゼロエネルギー住宅
Morioka,-2632.09,Housing,Eco House,Life Cycle Carbon Minus House,住居,エコハウス,自宅をライフサイクルカーボンマイナス住宅に,Morioka,盛岡市,City,ライフサイクルカーボンマイナス住宅
Morioka,-170.33,Mobility,Compact City,Living Close to Services,移動,コンパクトシティ,コンパクトな街に住む,Morioka,盛岡市,City,コンパクトシティ
Morioka,-247.18,Mobility,Compact City,Living Close to Workplace,移動,コンパクトシティ,自宅と職場・学校の距離を近く,Morioka,盛岡市,City,職住近接
Morioka,-20.17,Mobility,Micro Leisure,Local Weekend,移動,マイクロツーリズム,週末を地元で過ごす,Morioka,盛岡市,City,地元で過ごす休日
Morioka,-88.25,Mobility,Micro Leisure,Domestic Vacation,移動,マイクロツーリズム,休暇を国内で過ごす,Morioka,盛岡市,City,国内で過ごす休暇
Morioka,-85.42,Mobility,Micro Leisure,Local Vacation,移動,マイクロツーリズム,休暇を近場で過ごす,Morioka,盛岡市,City,地元で過ごす休暇
Morioka,-130.35,Mobility,Demand Reduction,Less Frequent Shopping,移動,移動需要削減,まとめ買いをする,Morioka,盛岡市,City,まとめ買い
Morioka,-131.77,Mobility,Demand Reduction,Online Homecoming Visit,移動,移動需要削減,帰省をオンラインで,Morioka,盛岡市,City,オンライン帰省
Morioka,-250.87,Mobility,Demand Reduction,Teleworking,移動,移動需要削減,テレワークの実施,Morioka,盛岡市,City,テレワーク
Morioka,-25.98,Mobility,Modal Shift,Taxi Trips,移動,移動手段転換,タクシー移動をバス・自転車に,Morioka,盛岡市,City,タクシー移動の転換
Morioka,-13.54,Mobility,Modal Shift,Domestic Flights,移動,移動手段転換,国内線の飛行機利用を列車に,Morioka,盛岡市,City,国内飛行機の転換
Morioka,-183.44,Mobility,Modal Shift,Long Distance Trips,移動,移動手段転換,長距離移動を公共交通機関で,Morioka,盛岡市,City,長距離移動の転換
Morioka,-224.56,Mobility,Modal Shift,Commuting Trips,移動,移動手段転換,通勤・通学を公共交通機関で,Morioka,盛岡市,City,通勤移動の転換
Morioka,-389.78,Mobility,Modal Shift,In-city Private Trips,移動,移動手段転換,都市内移動を公共交通機関で,Morioka,盛岡市,City,都市内移動の転換
Morioka,-132.29,Mobility,Vehicle Efficiency,Eco Driving,移動,自動車効率改善,エコドライブを行う,Morioka,盛岡市,City,エコドライブ
Morioka,-114.74,Mobility,Vehicle Efficiency,Light Vehicle,移動,自動車効率改善,マイカーを軽自動車に,Morioka,盛岡市,City,軽自動車
Morioka,-163.79,Mobility,Vehicle Efficiency,Non-plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをハイブリッド車に,Morioka,盛岡市,City,ハイブリッド車
Morioka,-154.97,Mobility,Vehicle Efficiency,Electric Vehicle,移動,自動車効率改善,マイカーを電気自動車に,Morioka,盛岡市,City,電気自動車
Morioka,-187.28,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle,移動,自動車効率改善,マイカーをＰＨＥＶに,Morioka,盛岡市,City,プラグインハイブリッド車
Morioka,-309.91,Mobility,Vehicle Efficiency,Plug-in Hybrid Vehicle (RE),移動,自動車効率改善,マイカーをＰＨＥＶに（充電は再エネで）,Morioka,盛岡市,City,プラグインハイブリッド車（再エネ充電）
Morioka,-359.24,Mobility,Vehicle Efficiency,Electric Vehicle (RE),移動,自動車効率改善,マイカーを電気自動車に（充電は再エネで）,Morioka,盛岡市,City,電気自動車（再エネ充電）
Morioka,-239.27,Mobility,Vehicle Sharing,Carsharing,移動,自動車シェアリング,カーシェアリング,Morioka,盛岡市,City,カーシェアリング
Morioka,-458.5,Mobility,Vehicle Sharing,Ridesharing,移動,自動車シェアリング,ライドシェアリング,Morioka,盛岡市,City,ライドシェアリング
Sendai,-20.22,Other,Material Sufficiency,E-Books,その他,物質の充足性,電子書籍の利用,Sendai,仙台市,City,電子書籍
Sendai,-85.3,Other,Material Sufficiency,Consumables Saving,その他,物質の充足性,消耗品を節約する,Sendai,仙台市,City,消耗品の節約
Sendai,-24.33,Other,Durability and Repair,Furniture Longer Use,その他,長期使用と修理,家具を長く使う,Sendai,仙台市,City,家具の長期使用
Sendai,-23.3,Other,Durability and Repair,Accessory Longer Use,その他,長期使用と修理,装飾品を長く使う,Sendai,仙台市,City,装飾品の長期使用
Sendai,-35.64,Other,Durability and Repair,Electronics Longer Use,その他,長期使用と修理,小型家電を長く使う,Sendai,仙台市,City,電気製品の長期使用
Sendai,-125.35,Other,Durability and Repair,Hobby Products Longer Use,その他,長期使用と修理,娯楽用品を長く使う,Sendai,仙台市,City,趣味製品の長期使用
Sendai,-189.79,Other,Durability and Repair,Clothes Longer Use,その他,長期使用と修理,衣類を長く着る,Sendai,仙台市,City,衣類の長期使用
Sendai,-168.56,Other,Decarbonized Leisure and Service,Healthy Lifestyles,その他,脱炭素レジャー・サービス,アルコールとたばこを控える,Sendai,仙台市,City,健康的な生活
Sendai,-71.54,Other,Decarbonized Leisure and Service,Eco Tourism,その他,脱炭素レジャー・サービス,旅行サービスをエコに,Sendai,仙台市,City,エコツーリズム
Sendai,-216.11,Other,Decarbonized Leisure and Service,Community Recreation,その他,脱炭素レジャー・サービス,レジャーをアウトドアや地域で,Sendai,仙台市,City,コミュニティーでの休暇
Sendai,-9.76,Food,Seasonal and Local Food,Local Food,食,季節・地元の食材,地元で採れた野菜や果物を食べる,Sendai,仙台市,City,地産地消
Sendai,-44.35,Food,Seasonal and Local Food,Seasonal Food,食,季節・地元の食材,旬の野菜や果物を食べる,Sendai,仙台市,City,旬産旬消
Sendai,-60.83,Food,Food Loss,Food Loss Reduction,食,フードロス,食品ロスをゼロに,Sendai,仙台市,City,フードロス削減
Sendai,-65.09,Food,Protein Shift,Pollotarian Diet,食,たんぱく源の転換,食事の肉類を鶏肉のみに,Sendai,仙台市,City,白身肉への転換
Sendai,-69.5,Food,Protein Shift,Pescatarian Diet,食,たんぱく源の転換,食事の肉類を魚に,Sendai,仙台市,City,ペスカタリアン食
Sendai,-182.14,Food,Protein Shift,Alternative Meat,食,たんぱく源の転換,食事の肉類を代替肉に,Sendai,仙台市,City,代替肉製品への転換
Sendai,-159.75,Food,Dietary Shift,Food Guide Snacks/Drinks,食,食生活の転換,菓子・アルコール・ジュースを減らす,Sendai,仙台市,City,健康的な食生活（菓子・飲料）
Sendai,-88.82,Food,Dietary Shift,Food Guide Meal,食,食生活の転換,バランスの取れた食事に,Sendai,仙台市,City,健康的な食生活（食事）
Sendai,-214.59,Food,Dietary Shift,Vegetarian Diet,食,食生活の転換,食事を菜食（ベジタリアン）に,Sendai,仙台市,City,菜食（ベジタリアン）
Sendai,-353.04,Food,Dietary Shift,Vegan Diet,食,食生活の転換,食事を完全菜食（ヴィーガン）に,Sendai,仙台市,City,完全菜食（ヴィーガン）
Sendai,-64.03,Housing,Energy Behavior,Energy Saving by Nudging,住居,エネルギー節約行動,ナッジによる省エネ,Sendai,仙台市,City,ナッジングによるエネルギー節約
Sendai,-143.4,Housing,Energy Behavior,Warm/Cool Clothes,住居,エネルギー節約行動,自宅でウォーム・クールビズ,Sendai,仙台市,City,自宅でウォーム・クールビズ
Sendai,-86.12,Housing,Appliances,LED Lighting,住居,効率的な住宅設備,自宅の電球をLEDに,Sendai,仙台市,City,LED照明
Sendai,-175.33,Housing,Appliances,Air Conditioner,住居,効率的な住宅設備,自宅の暖房をエアコンだけに,Sendai,仙台市,City,エアコン
Sendai,-169.88,Housing,Appliances,Water Heat Pump,住居,効率的な住宅設備,ヒートポンプによる温水供給,Sendai,仙台市,City,ヒートポンプによる温水供給
Sendai,-283.62,Housing,Housing Sufficiency,Compact House,住居,住居の充足性,自宅をコンパクトに,Sendai,仙台市,City,コンパクトな住居
Sendai,-228.06,Housing,Renewable Energy,Solar Water Heater,住居,再生可能エネルギー,自宅に太陽熱温水器を導入,Sendai,仙台市,City,太陽光温水供給
Sendai,-1154.48,Housing,Renewable Energy,Renewable Grid Electricity,住居,再生可能エネルギー,自宅の電力を再エネに,Sendai,仙台市,City,再生可能エネルギー系統電力
Sendai,-1195.12,Housing,Renewable Energy,Rooftop Solar PV,住居,再生可能エネルギー,自宅に太陽光パネル設置,Sendai,仙台市,City,屋上太陽光パネル
Sendai,-1291.6,Housing,Renewable Energy,Rooftop Solar PV (IH),住居,再生可能エネルギー,自宅に太陽光パネル設置・調理器をIHに,Sendai,仙台市,City,屋上太陽光パネル（IH調理器併用）
Sendai,-59.26,Housing,Eco House,Window Insulation,住居,エコハウス,自宅の窓を二重窓に,Sendai,仙台市,City,窓の断熱
Sendai,-180.63,Housing,Eco House,Insulation Renovation,住居,エコハウス,自宅を断熱リフォーム,Sendai,仙台市,City,断熱リノベーション
Sendai,-1563.89,Housing,Eco House,Nearly Zero Energy House,住居,エコハウス,自宅を準ゼロエネルギー住宅に,Sendai,仙台市,City,準ゼロエネルギー住宅
Sendai,-1961.48,Housing,Eco House,Zero Energy House,住居,エコハウス,自宅をゼロエネルギー住宅に,Sendai,仙台市,City,ゼロエネルギー住宅
Sendai,-2299.3,Housing,Eco House,Life Cycle Carbon Minus House,住居,エコハウス,自宅をライフサイクルカーボンマイナス住宅に,Sendai,仙台市,City,ライフサイクルカーボンマイナス住宅
